SalesOrderID,Status,ShipDate,SalesMonthYear,OnlineOrderFlag,SalesPersonID,TerritoryID,Group,TotalDue,SubTotal,COGS,Margin,SalesYear,SalesMonth
50105,5,2013-03-28,2013-03,True,,9,Pacific,1105.4834,1000.4375,605.6492,394.7883,2013,3
60187,5,2013-11-22,2013-11,True,,9,Pacific,15.4479,13.98,5.2286,8.7514,2013,11
51194,5,2013-06-07,2013-06,True,,4,North America,2598.9158,2351.96,1273.2881,1078.6719,2013,6
60207,5,2013-11-22,2013-11,True,,1,North America,146.9319,132.97,74.6709,58.2991,2013,11
53058,5,2013-07-30,2013-07,True,,8,Europe,860.3751,778.62,475.0099,303.6101,2013,7
50807,5,2013-05-11,2013-05,True,,7,Europe,2264.2536,2049.0982,1105.81,943.2882,2013,5
50527,5,2013-04-25,2013-04,True,,9,Pacific,2410.6266,2181.5625,1320.6838,860.8787,2013,4
57326,5,2013-10-09,2013-10,True,,1,North America,33.139,29.99,11.2163,18.7737,2013,10
54093,5,2013-08-15,2013-08,True,,4,North America,2574.6279,2329.98,1265.0676,1064.9124,2013,8
59956,5,2013-11-18,2013-11,True,,4,North America,2658.0444,2405.47,1297.589,1107.881,2013,11
59247,5,2013-11-08,2013-11,True,,4,North America,2574.6279,2329.98,1265.0676,1064.9124,2013,11
56381,5,2013-09-25,2013-09,True,,9,Pacific,77.3169,69.97,26.1689,43.8011,2013,9
50446,5,2013-04-16,2013-04,True,,9,Pacific,1105.4834,1000.4375,605.6492,394.7883,2013,4
62370,5,2013-12-25,2013-12,True,,8,Europe,6.9394,6.28,2.3488,3.9312,2013,12
49375,5,2013-01-27,2013-01,True,,8,Europe,2288.9187,2071.4196,1117.8559,953.5637,2013,1
56709,5,2013-10-01,2013-10,True,,4,North America,44.1779,39.98,14.9526,25.0274,2013,10
62177,5,2013-12-22,2013-12,True,,8,Europe,2618.8058,2369.96,1284.3084,1085.6516,2013,12
61064,5,2013-12-05,2013-12,True,,10,Europe,32.0229,28.98,10.8386,18.1414,2013,12
61512,5,2013-12-11,2013-12,True,,10,Europe,74.5765,67.49,25.2413,42.2487,2013,12
51657,5,2013-07-04,2013-07,True,,1,North America,1293.3804,1170.48,751.5721,418.9079,2013,7
59440,5,2013-11-11,2013-11,True,,10,Europe,86.1458,77.96,32.7172,45.2428,2013,11
61868,5,2013-12-17,2013-12,True,,1,North America,106.1574,96.07,35.9303,60.1397,2013,12
54539,5,2013-08-24,2013-08,True,,1,North America,28.1554,25.48,9.5296,15.9504,2013,8
59309,5,2013-11-09,2013-11,True,,7,Europe,69.5929,62.98,48.4946,14.4854,2013,11
58772,5,2013-11-03,2013-11,True,,10,Europe,2644.3313,2393.06,1488.8602,904.1998,2013,11
61208,5,2013-12-07,2013-12,False,286.0,9,Pacific,10484.8189,9311.562,9646.7782,-335.2162,2013,12
61855,5,2013-12-16,2013-12,True,,9,Pacific,2634.3974,2384.07,1481.9379,902.1321,2013,12
57368,5,2013-10-09,2013-10,True,,9,Pacific,1342.4093,1214.85,755.1508,459.6992,2013,10
49551,5,2013-02-04,2013-02,True,,10,Europe,865.204,782.99,486.7066,296.2834,2013,2
50458,5,2013-04-17,2013-04,True,,9,Pacific,2288.9187,2071.4196,1117.8559,953.5637,2013,4
52933,5,2013-07-28,2013-07,True,,9,Pacific,85.0408,76.96,53.7232,23.2368,2013,7
61472,5,2013-12-10,2013-12,True,,9,Pacific,2538.4944,2297.28,1252.8378,1044.4422,2013,12
55126,5,2013-09-03,2013-09,True,,7,Europe,86.7204,78.48,50.7316,27.7484,2013,9
59139,5,2013-11-06,2013-11,True,,10,Europe,2634.3974,2384.07,1481.9379,902.1321,2013,11
55572,5,2013-09-10,2013-09,True,,6,North America,42.9624,38.88,14.5412,24.3388,2013,9
58978,5,2013-11-06,2013-11,False,278.0,6,North America,8382.8894,7449.3398,6628.241,821.098792,2013,11
53239,5,2013-08-02,2013-08,True,,1,North America,606.6229,548.98,347.0119,201.9681,2013,8
52435,5,2013-07-18,2013-07,True,,1,North America,15.4479,13.98,5.2286,8.7514,2013,7
56367,5,2013-09-24,2013-09,True,,9,Pacific,635.3529,574.98,356.7359,218.2441,2013,9
49084,5,2013-01-07,2013-01,False,277.0,2,North America,27831.4392,24715.3619,22056.9731,2658.3888,2013,1
60644,5,2013-11-29,2013-11,True,,9,Pacific,5.514,4.99,1.8663,3.1237,2013,11
51457,5,2013-06-23,2013-06,True,,10,Europe,2708.6865,2451.3,1557.9212,893.3788,2013,6
51437,5,2013-06-21,2013-06,True,,4,North America,706.0398,638.95,400.4568,238.4932,2013,6
60243,5,2013-11-22,2013-11,True,,1,North America,2649.8453,2398.05,1487.1665,910.8835,2013,11
56529,5,2013-09-27,2013-09,True,,9,Pacific,2737.6707,2477.53,1516.8921,960.6379,2013,9
52303,5,2013-07-15,2013-07,True,,4,North America,33.139,29.99,11.2163,18.7737,2013,7
58866,5,2013-11-05,2013-11,True,,6,North America,5.514,4.99,1.8663,3.1237,2013,11
52946,5,2013-07-28,2013-07,True,,7,Europe,87.2729,78.98,33.0986,45.8814,2013,7
50953,5,2013-05-24,2013-05,True,,4,North America,1105.4834,1000.4375,605.6492,394.7883,2013,5
57657,5,2013-10-15,2013-10,True,,10,Europe,180.104,162.99,60.9583,102.0317,2013,10
50977,5,2013-05-26,2013-05,True,,9,Pacific,2288.9187,2071.4196,1117.8559,953.5637,2013,5
55696,5,2013-09-12,2013-09,True,,1,North America,54.6754,49.48,18.5056,30.9744,2013,9
50375,5,2013-04-10,2013-04,True,,7,Europe,1105.4834,1000.4375,605.6492,394.7883,2013,4
51703,5,2013-07-07,2013-07,False,278.0,6,North America,56754.558,50300.616,53077.7865,-2777.170466,2013,7
54956,5,2013-08-31,2013-08,True,,7,Europe,30.1444,27.28,10.2028,17.0772,2013,8
50571,5,2013-04-29,2013-04,True,,4,North America,865.204,782.99,486.7066,296.2834,2013,4
49082,5,2013-01-07,2013-01,False,276.0,4,North America,756.0723,672.2505,655.141,17.1095,2013,1
49524,5,2013-02-04,2013-02,False,279.0,5,North America,4406.9804,3916.3167,3474.139,442.1777,2013,2
56603,5,2013-09-29,2013-09,True,,9,Pacific,62.9519,56.97,21.3068,35.6632,2013,9
59652,5,2013-11-14,2013-11,True,,9,Pacific,30.1444,27.28,10.2028,17.0772,2013,11
58542,5,2013-10-31,2013-10,True,,10,Europe,2574.6279,2329.98,1265.0676,1064.9124,2013,10
57850,5,2013-10-19,2013-10,True,,9,Pacific,30.1444,27.28,10.2028,17.0772,2013,10
55168,5,2013-09-04,2013-09,True,,7,Europe,42.9624,38.88,14.5412,24.3388,2013,9
50151,5,2013-04-01,2013-04,True,,9,Pacific,865.204,782.99,486.7066,296.2834,2013,4
62091,5,2013-12-21,2013-12,True,,9,Pacific,77.3169,69.97,26.1689,43.8011,2013,12
51863,5,2013-07-07,2013-07,False,283.0,1,North America,519.8674,461.694,419.7784,41.9156,2013,7
53135,5,2013-08-01,2013-08,True,,10,Europe,2597.8108,2350.96,1280.7623,1070.1977,2013,8
58934,5,2013-11-06,2013-11,False,286.0,9,Pacific,12795.0677,11375.316,11605.4514,-230.1354,2013,11
53689,5,2013-08-08,2013-08,True,,6,North America,162.4019,146.97,54.9668,92.0032,2013,8
51352,5,2013-06-16,2013-06,True,,9,Pacific,2608.8498,2360.95,1276.6504,1084.2996,2013,6
60567,5,2013-11-28,2013-11,True,,9,Pacific,34.5534,31.27,11.6951,19.5749,2013,11
56460,5,2013-09-26,2013-09,True,,7,Europe,77.3169,69.97,26.1689,43.8011,2013,9
52094,5,2013-07-11,2013-07,True,,4,North America,8.0444,7.28,2.7228,4.5572,2013,7
62273,5,2013-12-23,2013-12,True,,9,Pacific,2735.9248,2475.95,1567.1403,908.8097,2013,12
53256,5,2013-08-03,2013-08,True,,4,North America,81.7258,73.96,51.0172,22.9428,2013,8
52225,5,2013-07-14,2013-07,True,,1,North America,70.6869,63.97,23.9249,40.0451,2013,7
57702,5,2013-10-16,2013-10,True,,9,Pacific,27.0615,24.49,9.1593,15.3307,2013,10
49144,5,2013-01-07,2013-01,False,279.0,5,North America,366.4694,324.4527,300.1188,24.3339,2013,1
55319,5,2013-09-06,2013-09,False,275.0,4,North America,536.8401,475.29,433.7814,41.5086,2013,9
58959,5,2013-11-06,2013-11,False,282.0,10,Europe,32407.1459,28762.3485,25906.3193,2856.0292,2013,11
49824,5,2013-03-07,2013-03,False,276.0,4,North America,50.1121,44.994,30.9334,14.0606,2013,3
58797,5,2013-11-04,2013-11,True,,6,North America,8.0444,7.28,2.7228,4.5572,2013,11
51879,5,2013-07-07,2013-07,True,,4,North America,9.934,8.99,6.9223,2.0677,2013,7
62726,5,2013-12-31,2013-12,True,,10,Europe,38.0894,34.47,12.8919,21.5781,2013,12
53502,5,2013-08-07,2013-08,False,285.0,9,Pacific,35912.8785,31604.671,36593.3377,-4988.666725,2013,8
58850,5,2013-11-05,2013-11,True,,6,North America,30.1444,27.28,10.2028,17.0772,2013,11
59938,5,2013-11-18,2013-11,True,,6,North America,49.6256,44.91,16.7964,28.1136,2013,11
59393,5,2013-11-10,2013-11,True,,1,North America,860.3751,778.62,475.0099,303.6101,2013,11
55872,5,2013-09-15,2013-09,True,,9,Pacific,35.0617,31.73,11.8671,19.8629,2013,9
53396,5,2013-08-05,2013-08,True,,7,Europe,1276.8054,1155.48,726.1661,429.3139,2013,8
52600,5,2013-07-21,2013-07,True,,8,Europe,77.3169,69.97,26.1689,43.8011,2013,7
62065,5,2013-12-20,2013-12,True,,8,Europe,38.664,34.99,13.0863,21.9037,2013,12
50557,5,2013-04-28,2013-04,True,,10,Europe,2264.2536,2049.0982,1105.81,943.2882,2013,4
59915,5,2013-11-18,2013-11,True,,9,Pacific,65.1729,58.98,43.4386,15.5414,2013,11
60916,5,2013-12-03,2013-12,True,,10,Europe,91.6819,82.97,52.4109,30.5591,2013,12
58942,5,2013-11-06,2013-11,False,276.0,4,North America,2967.9795,2632.236,2734.3911,-102.1551,2013,11
51626,5,2013-07-03,2013-07,True,,4,North America,635.3529,574.98,311.9542,263.0258,2013,7
58805,5,2013-11-04,2013-11,True,,7,Europe,30.6859,27.77,10.3861,17.3839,2013,11
62630,5,2013-12-30,2013-12,True,,9,Pacific,94.4554,85.48,31.9695,53.5105,2013,12
51277,5,2013-06-12,2013-06,True,,1,North America,2574.6279,2329.98,1265.0676,1064.9124,2013,6
52130,5,2013-07-12,2013-07,True,,4,North America,76.2119,68.97,47.1749,21.7951,2013,7
60685,5,2013-11-29,2013-11,True,,9,Pacific,2735.9248,2475.95,1567.1403,908.8097,2013,11
56251,5,2013-09-22,2013-09,True,,10,Europe,41.1834,37.27,13.9391,23.3309,2013,9
53404,5,2013-08-06,2013-08,True,,9,Pacific,70.6869,63.97,23.9249,40.0451,2013,8
51640,5,2013-07-04,2013-07,True,,8,Europe,905.5254,819.48,458.2707,361.2093,2013,7
60265,5,2013-11-23,2013-11,True,,4,North America,70.1344,63.47,23.7379,39.7321,2013,11
54194,5,2013-08-18,2013-08,True,,9,Pacific,39.4706,35.72,13.3594,22.3606,2013,8
56645,5,2013-09-30,2013-09,True,,9,Pacific,39.7358,35.96,17.0091,18.9509,2013,9
58089,5,2013-10-23,2013-10,True,,4,North America,41.1834,37.27,13.9391,23.3309,2013,10
51508,5,2013-06-26,2013-06,True,,4,North America,635.3529,574.98,356.7359,218.2441,2013,6
61603,5,2013-12-13,2013-12,True,,7,Europe,2708.6865,2451.3,1557.9212,893.3788,2013,12
54240,5,2013-08-18,2013-08,True,,9,Pacific,2735.9469,2475.97,1319.6678,1156.3022,2013,8
53828,5,2013-08-10,2013-08,True,,7,Europe,2688.5092,2433.04,1500.2528,932.7872,2013,8
49767,5,2013-03-01,2013-03,True,,9,Pacific,2288.9187,2071.4196,1117.8559,953.5637,2013,3
61358,5,2013-12-08,2013-12,True,,1,North America,2658.0444,2405.47,1297.589,1107.881,2013,12
51091,5,2013-06-06,2013-06,False,275.0,3,North America,5447.8207,4805.5328,5449.2931,-643.760275,2013,6
58798,5,2013-11-04,2013-11,True,,4,North America,60.7529,54.98,40.3586,14.6214,2013,11
53833,5,2013-08-11,2013-08,True,,9,Pacific,98.3229,88.98,54.6586,34.3214,2013,8
58254,5,2013-10-26,2013-10,True,,7,Europe,1934.8329,1750.98,1121.0023,629.9777,2013,10
57977,5,2013-10-21,2013-10,True,,4,North America,35.6584,32.27,12.0691,20.2009,2013,10
54464,5,2013-08-22,2013-08,True,,1,North America,46.7194,42.28,15.8128,26.4672,2013,8
56885,5,2013-10-04,2013-10,True,,7,Europe,40.0784,36.27,13.5651,22.7049,2013,10
60342,5,2013-11-24,2013-11,True,,6,North America,216.127,195.59,73.1507,122.4393,2013,11
60711,5,2013-11-30,2013-11,True,,4,North America,38.6529,34.98,13.0826,21.8974,2013,11
60577,5,2013-11-28,2013-11,True,,6,North America,70.6869,63.97,23.9249,40.0451,2013,11
51920,5,2013-07-07,2013-07,True,,1,North America,1265.7554,1145.48,722.4261,423.0539,2013,7
58402,5,2013-10-28,2013-10,True,,9,Pacific,2644.3313,2393.06,1485.3002,907.7598,2013,10
52913,5,2013-07-27,2013-07,True,,7,Europe,5.514,4.99,1.8663,3.1237,2013,7
62127,5,2013-12-21,2013-12,True,,7,Europe,42.5094,38.47,14.3879,24.0821,2013,12
50053,5,2013-03-23,2013-03,True,,8,Europe,2410.6266,2181.5625,1320.6838,860.8787,2013,3
60865,5,2013-12-02,2013-12,True,,6,North America,79.5048,71.95,26.9094,45.0406,2013,12
49113,5,2013-01-07,2013-01,False,277.0,2,North America,28290.6736,25124.6122,22099.8406,3024.7716,2013,1
61624,5,2013-12-13,2013-12,True,,7,Europe,87.2619,78.97,49.3309,29.6391,2013,12
55118,5,2013-09-03,2013-09,True,,8,Europe,57.4158,51.96,19.4331,32.5269,2013,9
62168,5,2013-12-22,2013-12,True,,9,Pacific,27.0615,24.49,9.1593,15.3307,2013,12
60941,5,2013-12-03,2013-12,True,,4,North America,1445.6826,1308.31,790.105,518.205,2013,12
58840,5,2013-11-05,2013-11,True,,1,North America,65.1729,58.98,45.4146,13.5654,2013,11
53940,5,2013-08-13,2013-08,True,,4,North America,16.5529,14.98,5.6026,9.3774,2013,8
50829,5,2013-05-13,2013-05,True,,10,Europe,865.204,782.99,486.7066,296.2834,2013,5
57355,5,2013-10-09,2013-10,True,,1,North America,2560.2519,2316.97,1260.2018,1056.7682,2013,10
52258,5,2013-07-14,2013-07,True,,10,Europe,44.1779,39.98,14.9526,25.0274,2013,7
56088,5,2013-09-19,2013-09,True,,6,North America,15.4479,13.98,8.7886,5.1914,2013,9
59329,5,2013-11-09,2013-11,True,,9,Pacific,606.6229,548.98,350.5719,198.4081,2013,11
55110,5,2013-09-03,2013-09,True,,4,North America,132.5779,119.98,64.6686,55.3114,2013,9
51396,5,2013-06-19,2013-06,True,,1,North America,997.7929,902.98,469.7037,433.2763,2013,6
57504,5,2013-10-12,2013-10,True,,1,North America,44.1779,39.98,14.9526,25.0274,2013,10
51109,5,2013-06-06,2013-06,False,288.0,8,Europe,76533.1626,66934.7011,83517.7297,-16583.028626,2013,6
57854,5,2013-10-19,2013-10,True,,9,Pacific,175.695,159.0,59.466,99.534,2013,10
60952,5,2013-12-03,2013-12,True,,8,Europe,1276.8054,1155.48,726.1661,429.3139,2013,12
61385,5,2013-12-09,2013-12,True,,6,North America,11.3152,10.24,3.8298,6.4102,2013,12
54868,5,2013-08-29,2013-08,True,,9,Pacific,2686.2108,2430.96,1328.5023,1102.4577,2013,8
60346,5,2013-11-24,2013-11,True,,6,North America,71.2394,64.47,24.1119,40.3581,2013,11
56805,5,2013-10-03,2013-10,True,,9,Pacific,15.4479,13.98,5.2286,8.7514,2013,10
59753,5,2013-11-15,2013-11,True,,9,Pacific,2646.9723,2395.45,1310.9334,1084.5166,2013,11
51250,5,2013-06-10,2013-06,True,,10,Europe,2775.0086,2511.32,1601.7488,909.5712,2013,6
52138,5,2013-07-12,2013-07,True,,10,Europe,4.409,3.99,1.4923,2.4977,2013,7
51866,5,2013-07-07,2013-07,False,277.0,2,North America,1100.4593,977.376,1034.3111,-56.9351,2013,7
57229,5,2013-10-07,2013-10,True,,9,Pacific,1939.2529,1754.98,1124.0823,630.8977,2013,10
61184,5,2013-12-07,2013-12,False,281.0,4,North America,106406.1069,94493.6651,97525.4309,-3031.76576,2013,12
49528,5,2013-02-04,2013-02,False,276.0,4,North America,900.4358,803.0295,635.9945,167.035,2013,2
54359,5,2013-08-20,2013-08,True,,10,Europe,820.2968,742.35,461.4448,280.9052,2013,8
60298,5,2013-11-23,2013-11,True,,9,Pacific,632.3473,572.26,306.6488,265.6112,2013,11
57090,5,2013-10-07,2013-10,False,284.0,1,North America,46.7708,41.994,26.1763,15.8177,2013,10
60586,5,2013-11-28,2013-11,True,,4,North America,77.339,69.99,26.1763,43.8137,2013,11
56928,5,2013-10-05,2013-10,True,,4,North America,123.7048,111.95,61.6654,50.2846,2013,10
50626,5,2013-05-05,2013-05,True,,10,Europe,2410.6266,2181.5625,1320.6838,860.8787,2013,5
53467,5,2013-08-07,2013-08,False,284.0,1,North America,6398.8469,5696.538,5482.1775,214.3605,2013,8
53759,5,2013-08-09,2013-08,True,,1,North America,2602.2529,2354.98,1278.7058,1076.2742,2013,8
56063,5,2013-09-18,2013-09,True,,4,North America,830.2307,751.34,464.8071,286.5329,2013,9
55560,5,2013-09-10,2013-09,True,,9,Pacific,286.2945,259.09,96.8997,162.1903,2013,9
59581,5,2013-11-13,2013-11,True,,1,North America,8.7848,7.95,2.9733,4.9767,2013,11
57884,5,2013-10-19,2013-10,True,,6,North America,38.675,35.0,13.09,21.91,2013,10
59693,5,2013-11-14,2013-11,True,,9,Pacific,596.689,539.99,343.6496,196.3404,2013,11
50529,5,2013-04-26,2013-04,True,,1,North America,2264.2536,2049.0982,1105.81,943.2882,2013,4
57550,5,2013-10-13,2013-10,True,,6,North America,79.0959,71.58,26.771,44.809,2013,10
60528,5,2013-11-27,2013-11,True,,7,Europe,2547.0029,2304.98,1255.7176,1049.2624,2013,11
61679,5,2013-12-14,2013-12,True,,1,North America,40.432,36.59,13.6847,22.9053,2013,12
53606,5,2013-08-07,2013-08,False,276.0,4,North America,52556.0907,46694.2363,42032.6055,4661.6308,2013,8
60676,5,2013-11-29,2013-11,True,,6,North America,26.8184,24.27,9.077,15.193,2013,11
54772,5,2013-08-28,2013-08,True,,9,Pacific,38.5535,34.89,13.0489,21.8411,2013,8
55175,5,2013-09-04,2013-09,True,,9,Pacific,2591.1808,2344.96,1270.6702,1074.2898,2013,9
57685,5,2013-10-15,2013-10,True,,10,Europe,2674.4757,2420.34,1495.503,924.837,2013,10
59463,5,2013-11-11,2013-11,True,,9,Pacific,690.0283,624.46,400.1815,224.2785,2013,11
57577,5,2013-10-13,2013-10,True,,6,North America,658.5358,595.96,323.3607,272.5993,2013,10
59761,5,2013-11-16,2013-11,True,,7,Europe,2696.189,2439.99,1310.4995,1129.4905,2013,11
57532,5,2013-10-12,2013-10,True,,8,Europe,2728.3003,2469.05,1533.5165,935.5335,2013,10
51167,5,2013-06-06,2013-06,False,276.0,1,North America,1171.4654,1037.154,946.5759,90.5781,2013,6
56175,5,2013-09-20,2013-09,True,,4,North America,2563.589,2319.99,1265.6195,1054.3705,2013,9
55072,5,2013-09-02,2013-09,True,,7,Europe,8.0444,7.28,2.7228,4.5572,2013,9
59469,5,2013-11-11,2013-11,True,,6,North America,852.3307,771.34,472.2871,299.0529,2013,11
54788,5,2013-08-28,2013-08,True,,4,North America,8.0444,7.28,2.7228,4.5572,2013,8
59391,5,2013-11-10,2013-11,True,,9,Pacific,1263.5233,1143.46,725.2307,418.2293,2013,11
55794,5,2013-09-13,2013-09,True,,1,North America,2552.5169,2309.97,1257.5839,1052.3861,2013,9
57655,5,2013-10-15,2013-10,True,,8,Europe,64.0679,57.98,43.0646,14.9154,2013,10
57671,5,2013-10-15,2013-10,True,,7,Europe,858.9607,777.34,474.5311,302.8089,2013,10
61786,5,2013-12-16,2013-12,True,,9,Pacific,146.9319,132.97,74.6709,58.2991,2013,12
52791,5,2013-07-25,2013-07,True,,6,North America,30.1444,27.28,10.2028,17.0772,2013,7
56422,5,2013-09-25,2013-09,True,,4,North America,2598.9158,2351.96,1273.2881,1078.6719,2013,9
54952,5,2013-08-31,2013-08,True,,10,Europe,5.514,4.99,1.8663,3.1237,2013,8
50801,5,2013-05-10,2013-05,True,,4,North America,865.204,782.99,486.7066,296.2834,2013,5
54228,5,2013-08-18,2013-08,True,,10,Europe,6.9394,6.28,2.3488,3.9312,2013,8
57281,5,2013-10-08,2013-10,True,,6,North America,38.675,35.0,13.09,21.91,2013,10
60702,5,2013-11-30,2013-11,True,,10,Europe,905.5254,819.48,458.2707,361.2093,2013,11
51358,5,2013-06-16,2013-06,True,,8,Europe,1382.4876,1251.12,768.7159,482.4041,2013,6
50568,5,2013-04-29,2013-04,True,,10,Europe,865.204,782.99,486.7066,296.2834,2013,4
58019,5,2013-10-22,2013-10,True,,8,Europe,2552.5169,2309.97,1257.5839,1052.3861,2013,10
52704,5,2013-07-23,2013-07,True,,7,Europe,30.1444,27.28,10.2028,17.0772,2013,7
58212,5,2013-10-25,2013-10,True,,1,North America,35.6694,32.28,12.0728,20.2072,2013,10
49217,5,2013-01-11,2013-01,True,,7,Europe,2410.6266,2181.5625,1320.6838,860.8787,2013,1
58576,5,2013-10-31,2013-10,True,,4,North America,2671.9453,2418.05,1494.6465,923.4035,2013,10
61078,5,2013-12-05,2013-12,True,,10,Europe,868.8947,786.33,481.4534,304.8766,2013,12
56862,5,2013-10-04,2013-10,True,,6,North America,55.239,49.99,38.4923,11.4977,2013,10
58880,5,2013-11-05,2013-11,True,,1,North America,38.675,35.0,13.09,21.91,2013,11
60800,5,2013-12-01,2013-12,True,,10,Europe,38.6529,34.98,13.0826,21.8974,2013,12
55466,5,2013-09-08,2013-09,True,,4,North America,44.1779,39.98,14.9526,25.0274,2013,9
53795,5,2013-08-10,2013-08,True,,4,North America,77.339,69.99,26.1763,43.8137,2013,8
53961,5,2013-08-13,2013-08,True,,6,North America,85.0519,76.97,28.7868,48.1832,2013,8
62432,5,2013-12-26,2013-12,True,,8,Europe,98.3229,88.98,33.2786,55.7014,2013,12
59749,5,2013-11-15,2013-11,True,,1,North America,2562.7823,2319.26,1261.0583,1058.2017,2013,11
54398,5,2013-08-21,2013-08,True,,6,North America,77.3169,69.97,26.1689,43.8011,2013,8
59716,5,2013-11-15,2013-11,True,,4,North America,31.4704,28.48,10.6516,17.8284,2013,11
55733,5,2013-09-12,2013-09,True,,8,Europe,1308.8283,1184.46,737.0047,447.4553,2013,9
51717,5,2013-07-07,2013-07,False,277.0,3,North America,16182.7642,14366.49,15028.0243,-661.5343,2013,7
60977,5,2013-12-04,2013-12,True,,6,North America,168.623,152.6,57.0724,95.5276,2013,12
58876,5,2013-11-05,2013-11,True,,7,Europe,26.2769,23.78,8.8938,14.8862,2013,11
60458,5,2013-11-26,2013-11,True,,4,North America,8.7848,7.95,2.9733,4.9767,2013,11
56308,5,2013-09-23,2013-09,True,,4,North America,138.6444,125.47,46.9258,78.5442,2013,9
51999,5,2013-07-09,2013-07,True,,10,Europe,15.4479,13.98,8.7886,5.1914,2013,7
54950,5,2013-08-31,2013-08,True,,6,North America,8.0444,7.28,2.7228,4.5572,2013,8
59952,5,2013-11-18,2013-11,True,,1,North America,2624.3529,2374.98,1286.1858,1088.7942,2013,11
51236,5,2013-06-09,2013-06,True,,9,Pacific,2535.964,2294.99,1251.9813,1043.0087,2013,6
53326,5,2013-08-04,2013-08,True,,1,North America,41.2055,37.29,13.9465,23.3435,2013,8
54991,5,2013-09-01,2013-09,True,,1,North America,35.6694,32.28,12.0728,20.2072,2013,9
51771,5,2013-07-07,2013-07,False,282.0,10,Europe,38657.3548,34352.052,35745.6215,-1393.5695,2013,7
58560,5,2013-10-31,2013-10,True,,6,North America,132.5779,119.98,64.6686,55.3114,2013,10
55713,5,2013-09-12,2013-09,True,,10,Europe,79.0959,71.58,26.771,44.809,2013,9
57557,5,2013-10-13,2013-10,True,,4,North America,26.8184,24.27,9.077,15.193,2013,10
60305,5,2013-11-23,2013-11,True,,4,North America,622.0708,562.96,355.8005,207.1595,2013,11
51632,5,2013-07-03,2013-07,True,,8,Europe,1238.1415,1120.49,713.0798,407.4102,2013,7
56541,5,2013-09-28,2013-09,True,,9,Pacific,1379.9572,1248.83,767.8594,480.9706,2013,9
49563,5,2013-02-05,2013-02,True,,4,North America,2288.9187,2071.4196,1117.8559,953.5637,2013,2
49329,5,2013-01-23,2013-01,True,,7,Europe,1105.4834,1000.4375,605.6492,394.7883,2013,1
52451,5,2013-07-18,2013-07,True,,4,North America,692.2162,626.44,331.2003,295.2397,2013,7
50155,5,2013-04-02,2013-04,True,,9,Pacific,2288.9187,2071.4196,1117.8559,953.5637,2013,4
53264,5,2013-08-03,2013-08,True,,6,North America,165.6727,149.93,56.0738,93.8562,2013,8
55098,5,2013-09-03,2013-09,True,,9,Pacific,136.9979,123.98,67.7486,56.2314,2013,9
62069,5,2013-12-20,2013-12,True,,1,North America,2635.3808,2384.96,1309.7144,1075.2456,2013,12
62013,5,2013-12-19,2013-12,True,,6,North America,2649.8453,2398.05,1487.1665,910.8835,2013,12
55540,5,2013-09-09,2013-09,True,,9,Pacific,677.8623,613.45,371.1238,242.3262,2013,9
52028,5,2013-07-10,2013-07,True,,9,Pacific,44.1779,39.98,14.9526,25.0274,2013,7
50980,5,2013-05-27,2013-05,True,,4,North America,2288.9187,2071.4196,1117.8559,953.5637,2013,5
57086,5,2013-10-07,2013-10,False,290.0,7,Europe,56283.8576,50012.2575,45070.6917,4941.565824,2013,10
55130,5,2013-09-03,2013-09,True,,4,North America,2793.8047,2528.33,1606.5265,921.8035,2013,9
60520,5,2013-11-27,2013-11,True,,8,Europe,2535.964,2294.99,1251.9813,1043.0087,2013,11
50145,5,2013-04-01,2013-04,True,,8,Europe,1105.4834,1000.4375,605.6492,394.7883,2013,4
59011,5,2013-11-06,2013-11,False,275.0,4,North America,37938.4071,33726.9563,35216.7035,-1489.747215,2013,11
51097,5,2013-06-06,2013-06,False,283.0,1,North America,3100.9904,2753.988,2503.9626,250.0254,2013,6
62049,5,2013-12-20,2013-12,True,,4,North America,5.514,4.99,1.8663,3.1237,2013,12
51087,5,2013-06-06,2013-06,False,286.0,9,Pacific,2721.2728,2288.7072,4445.8137,-2157.1065,2013,6
53716,5,2013-08-08,2013-08,True,,4,North America,635.3529,574.98,356.7359,218.2441,2013,8
60796,5,2013-12-01,2013-12,True,,1,North America,51.3494,46.47,17.3798,29.0902,2013,12
52988,5,2013-07-29,2013-07,True,,8,Europe,73.9908,66.96,25.0431,41.9169,2013,7
56353,5,2013-09-24,2013-09,True,,6,North America,60.7529,54.98,40.3586,14.6214,2013,9
54831,5,2013-08-29,2013-08,True,,6,North America,82.3004,74.48,47.6516,26.8284,2013,8
50387,5,2013-04-11,2013-04,True,,1,North America,2288.9187,2071.4196,1117.8559,953.5637,2013,4
51022,5,2013-05-31,2013-05,True,,7,Europe,2288.9187,2071.4196,1265.6195,805.8001,2013,5
53465,5,2013-08-07,2013-08,False,274.0,6,North America,95426.0186,84713.7665,75746.1626,8967.603949,2013,8
59170,5,2013-11-07,2013-11,True,,10,Europe,132.5779,119.98,64.6686,55.3114,2013,11
52608,5,2013-07-21,2013-07,True,,10,Europe,9.934,8.99,6.9223,2.0677,2013,7
51323,5,2013-06-15,2013-06,True,,8,Europe,2602.2529,2354.98,1278.7058,1076.2742,2013,6
55719,5,2013-09-12,2013-09,True,,10,Europe,86.1458,77.96,54.0972,23.8628,2013,9
